Date,rsi_1w,macd_pct_1w,ema_cross_1w,atr_pct_1w,ret_1,ret_5,smc_bias_1w,zone_dist_atr,at_zone,high,low,close,label,label_bars
1991-03-11,0.6902395394942245,3.174985893321816,1.0,2.960637450093008,-0.0036337867051381,0.0388620686993554,1,0.3444643093599231,1,378.2799987792969,369.5499877929688,373.5899963378906,0,5
1991-03-18,0.6424803630359124,3.268874412497844,1.0,2.9602853926044683,-0.0164900042990217,-0.0042903005334675,0,0.2114259195759615,1,374.0899963378906,365.5799865722656,367.4800109863281,1,4
1991-03-25,0.6733170940755785,3.361049419409279,1.0,2.901915850375808,0.020843598569102,0.0258359488440387,1,0.4996067524283575,1,378.4800109863281,367.4599914550781,375.2200012207031,0,5
1991-04-01,0.6738649784888097,3.4494826281425426,1.0,2.91456230220742,0.0003730025713091,0.0131130533472205,1,0.5100489255687356,0,381.8800048828125,370.2699890136719,375.3599853515625,0,5
1991-04-08,0.693777953158278,3.540018343638281,1.0,2.855665587115964,0.0133377881861678,0.0144305983224191,1,0.9776343844483262,0,381.0700073242188,371.2099914550781,380.3999938964844,0,5
1991-04-15,0.7082423413555496,3.649646310958096,1.0,2.8574845402532607,0.0099399674808102,0.0280043525083675,1,1.3134828331204436,0,391.260009765625,378.7799987792969,384.2000122070313,0,2
1991-04-22,0.6623162265116727,3.6632139325141018,1.0,2.829665131272744,-0.013574336954532,0.0309200198528571,1,0.8615378345813252,0,384.1900024414063,376.7699890136719,379.0199890136719,0,3
1991-04-29,0.6702296091016351,3.613511891299512,1.0,2.7865201783967866,0.0046853257084107,0.0147617469921659,1,1.0385371665935264,0,382.1400146484375,373.010009765625,380.7999877929688,0,2
1991-05-06,0.6253652949284628,3.487144432112213,1.0,2.780112247087045,-0.0133768820121566,0.0010118624087001,1,0.5705528596424644,0,383.9100036621094,375.6099853515625,375.739990234375,0,5
1991-05-13,0.5968787637130066,3.268290158965232,1.0,2.819392725247194,-0.0089556573165276,-0.0212815830939954,1,0.2485933723390618,1,377.0199890136719,365.8299865722656,372.3900146484375,0,5
